Stop_ID,Department,Assignment,Lat,Lon,Discretion,Race,DateTime
4013,Aspen PD,General,42.8932,-84.5425,High,White,10/18/2023 22:13
2388,Aspen PD,General,42.7745,-84.6175,High,White,6/10/2023 10:14
1476,Aspen PD,General,42.6172,-84.6228,High,White,3/15/2023 19:25
2917,Aspen PD,General,42.7443,-84.3554,Low,White,7/22/2023 14:42
5957,Aspen PD,Training,42.7145,-84.6694,High,White,11/17/2023 14:44
2190,Aspen PD,General,42.673,-84.3821,High,Black,5/20/2023 19:55
3887,Aspen PD,General,42.6476,-84.6997,High,White,10/8/2023 6:25
2880,Aspen PD,General,42.7416,-84.6044,High,Hispanic,7/18/2023 22:06
5553,Aspen PD,Training,42.5946,-84.7877,High,Black,3/10/2023 7:41
4409,Aspen PD,General,42.741,-84.6606,High,White,11/17/2023 2:40
1439,Aspen PD,General,42.6876,-84.5025,High,White,3/10/2023 12:28
64,Aspen PD,Crime Reduction,42.6824,-84.6792,High,Black,2/5/2023 16:15
5385,Aspen PD,Special Focus,42.8575,-84.7995,Low,White,12/22/2023 16:47
5520,Aspen PD,Training,42.6707,-84.3649,High,White,3/2/2023 19:12
3044,Aspen PD,General,42.64033333,-84.47656667,Low,Black,8/4/2023 19:34
2747,Aspen PD,General,42.7648,-84.5433,High,White,7/5/2023 22:30
777,Aspen PD,Crime Reduction,42.6831,-84.5697,High,Black,11/30/2023 22:26
5848,Aspen PD,Training,42.804,-84.7576,High,Hispanic,6/21/2023 0:14
3029,Aspen PD,General,42.6021,-84.6224,High,Black,8/5/2023 0:09
2654,Aspen PD,General,42.7987,-84.7255,Low,White,7/2/2023 2:20
4926,Aspen PD,General,42.6405,-84.482,High,White,12/15/2023 19:41
1124,Aspen PD,General,42.7752,-84.5547,High,Black,2/2/2023 22:36
3987,Aspen PD,General,42.5386,-84.191,Low,White,10/18/2023 18:42
635,Aspen PD,Crime Reduction,42.7264,-84.5672,High,Black,8/22/2023 19:36
5214,Aspen PD,Special Focus,42.8602,-84.8821,Low,Black,4/12/2023 6:52
4379,Aspen PD,General,42.5879,-84.798,High,White,11/17/2023 10:15
5896,Aspen PD,Training,42.7406,-84.5372,High,Black,7/31/2023 21:04
2272,Aspen PD,General,42.7668,-84.5423,High,White,5/31/2023 1:17
498,Aspen PD,Crime Reduction,42.4478,-84.1805,High,White,7/22/2023 22:01
4406,Aspen PD,General,42.6659,-84.291,High,White,11/18/2023 13:11
2661,Aspen PD,General,42.7991,-84.7398,High,Black,6/30/2023 3:48
5918,Aspen PD,Training,42.6656,-84.2707,High,Black,8/29/2023 22:47
2965,Aspen PD,General,42.7702,-84.5425,High,White,7/28/2023 20:25
2128,Aspen PD,General,42.8022,-84.4657,High,White,5/18/2023 9:26
1933,Aspen PD,General,42.6243,-84.4754,Low,Black,4/29/2023 11:34
1438,Aspen PD,General,42.6774,-84.405,High,Black,3/9/2023 0:03
1760,Aspen PD,General,42.6773,-84.4172,High,Black,4/11/2023 20:09
819,Aspen PD,Crime Reduction,42.7332,-84.6459,Low,Black,12/6/2023 20:18
2393,Aspen PD,General,42.7746,-84.5431,High,White,6/8/2023 0:57
5123,Aspen PD,Other,42.7382,-84.6136,High,White,8/3/2023 13:31
1571,Aspen PD,General,43.0011,-84.4208,High,White,3/23/2023 9:54
3694,Aspen PD,General,42.6758,-84.3851,Low,Black,9/17/2023 3:36
673,Aspen PD,Crime Reduction,42.677,-84.4149,High,Black,9/6/2023 16:23
1863,Aspen PD,General,42.783,-84.3852,High,Black,4/20/2023 0:45
3607,Aspen PD,General,42.7986,-84.7402,High,White,9/11/2023 15:44
2136,Aspen PD,General,42.6375,-84.6232,High,White,5/20/2023 2:22
4227,Aspen PD,General,42.8128,-84.5256,High,White,11/5/2023 7:49
5991,Aspen PD,Training,42.6278,-84.7279,High,White,12/23/2023 10:01
454,Aspen PD,Crime Reduction,42.6771,-84.4144,High,White,7/11/2023 1:59
1705,Aspen PD,General,42.7855,-84.672,Low,Black,4/6/2023 22:04
139,Aspen PD,Crime Reduction,42.6916,-84.5693,High,Black,2/17/2023 21:22
5960,Aspen PD,Training,42.6366,-84.7174,High,White,11/22/2023 13:11
547,Aspen PD,Crime Reduction,42.699,-84.5483,Low,Black,8/9/2023 23:02
2615,Aspen PD,General,42.6778,-84.4196,High,Black,7/1/2023 23:46
2411,Aspen PD,General,42.8813,-84.4299,Low,White,6/10/2023 14:53
1264,Aspen PD,General,42.7816,-84.4044,Low,White,2/22/2023 23:24
3674,Aspen PD,General,42.772,-84.4167,High,Black,9/16/2023 23:06
4803,Aspen PD,General,42.6267,-84.7334,High,White,12/5/2023 19:01
2690,Aspen PD,General,42.742,-84.6618,High,White,7/5/2023 15:48
3734,Aspen PD,General,42.5777,-84.8173,High,Hispanic,9/20/2023 14:19
3618,Aspen PD,General,42.798,-84.6928,High,Unknown,9/9/2023 23:29
5450,Aspen PD,Training,42.6636,-84.5275,High,Black,2/20/2023 3:20
3965,Aspen PD,General,42.6821,-84.2492,High,White,10/15/2023 23:41
1960,Aspen PD,General,42.7407,-84.6478,High,Black,5/1/2023 22:20
3508,Aspen PD,General,42.5214,-84.6504,High,White,9/2/2023 2:15
5659,Aspen PD,Training,42.678,-84.4376,High,Hispanic,4/8/2023 1:49
5923,Aspen PD,Training,42.5665,-84.6218,High,White,8/31/2023 11:05
1918,Aspen PD,General,42.7901,-84.5427,High,Hispanic,4/26/2023 4:22
2233,Aspen PD,General,42.6703,-84.6607,High,Black,5/27/2023 20:35
3135,Aspen PD,General,42.7678,-84.5473,High,Hispanic,8/8/2023 21:25
2823,Aspen PD,General,42.7324,-84.5467,High,Black,7/15/2023 23:31
5148,Aspen PD,Other,42.7191,-84.6425,Low,White,11/14/2023 7:44
1900,Aspen PD,General,42.6716,-84.3656,High,White,4/26/2023 20:44
4285,Aspen PD,General,42.6227,-84.7392,High,White,11/13/2023 0:44
2677,Aspen PD,General,42.7306,-84.6689,High,White,7/5/2023 0:21
1003,Aspen PD,General,42.6627,-84.5913,High,White,1/17/2023 1:46
321,Aspen PD,Crime Reduction,42.6496,-84.1979,High,White,6/6/2023 16:49
1140,Aspen PD,General,42.6675,-84.5378,High,White,1/30/2023 5:00
4949,Aspen PD,General,42.6762,-84.393,High,White,12/21/2023 22:30
1036,Aspen PD,General,42.677,-84.4155,High,White,1/23/2023 1:58
1018,Aspen PD,General,42.799,-84.7335,Low,White,1/22/2023 3:22
5602,Aspen PD,Training,42.7362,-84.4892,Low,White,3/28/2023 22:12
3344,Aspen PD,General,42.6542,-84.5312,High,Black,8/30/2023 4:02
3885,Aspen PD,General,42.6614,-84.5709,High,Unknown,10/8/2023 12:18
1243,Aspen PD,General,42.6251,-84.6372,High,Hispanic,2/16/2023 6:54
4746,Aspen PD,General,42.7748,-84.4111,High,White,12/2/2023 12:33
5453,Aspen PD,Training,42.6772,-84.4891,High,Black,2/21/2023 4:23
3905,Aspen PD,General,42.6763,-84.3943,High,Black,10/10/2023 18:43
3340,Aspen PD,General,42.5678,-84.8799,High,White,8/29/2023 1:32
205,Aspen PD,Crime Reduction,42.6849,-84.5138,High,White,4/5/2023 19:59
1068,Aspen PD,General,42.6086,-84.6226,Low,White,1/25/2023 15:39
2150,Aspen PD,General,42.6408,-84.4753,High,White,5/21/2023 12:19
4419,Aspen PD,General,42.6584,-84.6034,High,Black,11/21/2023 13:39
5567,Aspen PD,Training,42.568,-84.7664,High,White,3/16/2023 16:57
2094,Aspen PD,General,42.9459,-84.5426,High,White,5/12/2023 20:10
2204,Aspen PD,General,42.7453,-84.6469,High,Black,5/23/2023 18:54
2344,Aspen PD,General,42.5009,-84.6575,High,White,6/3/2023 20:31
2563,Aspen PD,General,42.6973,-84.5537,High,White,6/24/2023 13:16
4818,Aspen PD,General,42.6538,-84.5328,High,Black,12/9/2023 21:47
1645,Aspen PD,General,42.6468,-84.6962,High,White,3/30/2023 22:32
5658,Aspen PD,Training,42.7344,-84.6681,High,Unknown,4/7/2023 23:41
1533,Aspen PD,General,43.0017,-84.6569,High,White,3/22/2023 14:44
5572,Aspen PD,Training,42.7438,-84.6033,High,Black,3/17/2023 1:56
5250,Aspen PD,Special Focus,42.729,-84.6679,Low,White,6/7/2023 16:56
1728,Aspen PD,General,42.7932,-84.5417,High,White,4/8/2023 0:24
2918,Aspen PD,General,42.7412,-84.7101,High,White,7/21/2023 18:14
5302,Aspen PD,Special Focus,42.7125,-84.6127,Low,White,7/17/2023 12:13
2448,Aspen PD,General,42.8176,-84.531,High,White,6/12/2023 19:07
2147,Aspen PD,General,42.5738,-84.8218,High,White,5/18/2023 22:17
5766,Aspen PD,Training,42.5664,-84.8298,High,White,5/3/2023 10:29
5657,Aspen PD,Training,42.6025,-84.7756,High,White,4/8/2023 22:47
1662,Aspen PD,General,42.812,-84.5427,High,White,4/4/2023 23:02
462,Aspen PD,Crime Reduction,42.7243,-84.5701,High,White,7/10/2023 8:42
2123,Aspen PD,General,42.7983,-84.7401,High,White,5/19/2023 15:09
4838,Aspen PD,General,42.6601,-84.3641,High,White,12/8/2023 23:12
3465,Aspen PD,General,43.0013,-84.7118,Low,White,9/1/2023 17:02
4240,Aspen PD,General,42.5709,-84.8243,High,White,11/5/2023 20:53
5823,Aspen PD,Training,42.793,-84.6817,Low,White,6/6/2023 23:15
3208,Aspen PD,General,42.8615,-84.7988,High,White,8/17/2023 22:32
1131,Aspen PD,General,42.7846,-84.5416,High,White,1/31/2023 23:10
2042,Aspen PD,General,42.6585,-84.5958,High,White,5/8/2023 22:38
5608,Aspen PD,Training,42.808,-84.6082,High,White,3/26/2023 15:47
2072,Aspen PD,General,42.6544,-84.5348,High,White,5/14/2023 20:13
3002,Aspen PD,General,42.6974,-84.6695,High,Hispanic,8/3/2023 23:21
2255,Aspen PD,General,42.5106,-84.6554,High,Hispanic,5/26/2023 17:31
1142,Aspen PD,General,42.5814,-84.8056,High,White,2/3/2023 21:37
5592,Aspen PD,Training,42.63,-84.4754,Low,White,3/21/2023 7:51
4120,Aspen PD,General,42.5816,-84.8061,High,White,10/31/2023 2:26
4663,Aspen PD,General,42.8,-84.5429,High,White,11/27/2023 3:26
3757,Aspen PD,General,42.5874,-84.7999,High,White,9/23/2023 16:57
66,Aspen PD,Crime Reduction,42.68,-84.6806,Low,Hispanic,2/3/2023 17:11
3511,Aspen PD,General,42.7694,-84.5499,High,Hispanic,9/2/2023 3:17
712,Aspen PD,Crime Reduction,42.7214,-84.5323,None,White,9/20/2023 15:43
242,Aspen PD,Crime Reduction,42.7291,-84.6031,Low,Black,5/13/2023 22:26
5858,Aspen PD,Training,42.899,-84.5192,High,White,6/25/2023 0:47
386,Aspen PD,Crime Reduction,42.6785,-84.4353,Low,White,7/3/2023 20:17
2980,Aspen PD,General,42.7892,-84.5427,High,Hispanic,7/29/2023 3:30
3447,Aspen PD,General,42.5664,-84.1916,High,White,9/5/2023 11:42
1997,Aspen PD,General,42.6506,-84.6932,High,White,5/6/2023 22:37
4171,Aspen PD,General,42.7699,-84.5423,High,Black,11/1/2023 18:59
5044,Aspen PD,General,42.5483,-84.6275,High,Black,12/27/2023 4:11
3969,Aspen PD,General,42.5967,-84.1935,Low,White,10/13/2023 18:20
3277,Aspen PD,General,42.8174,-84.5313,High,White,8/25/2023 10:16
3659,Aspen PD,General,42.5921,-84.7919,High,Black,9/16/2023 19:28
4557,Aspen PD,General,42.6735,-84.6567,High,White,11/26/2023 23:56
4236,Aspen PD,General,42.6847,-84.6616,Low,Black,11/8/2023 4:50
4639,Aspen PD,General,42.5219,-84.8361,High,White,11/27/2023 7:40
5627,Aspen PD,Training,42.6256,-84.8546,High,White,3/30/2023 11:51
5721,Aspen PD,Training,42.7239,-84.462,High,White,4/20/2023 14:25
3769,Aspen PD,General,42.5759,-84.8176,High,White,9/28/2023 22:20
2669,Aspen PD,General,42.6778,-84.6522,High,Black,6/30/2023 19:19
682,Aspen PD,Crime Reduction,42.7283,-84.5108,High,White,9/5/2023 18:12
4400,Aspen PD,General,42.7451,-84.5016,High,White,11/17/2023 10:27
5197,Aspen PD,Special Focus,42.672,-84.5231,High,White,3/30/2023 22:27
2201,Aspen PD,General,42.7993,-84.5431,High,Black,5/24/2023 23:28
4705,Aspen PD,General,42.6545,-84.6608,High,White,11/30/2023 15:25
1510,Aspen PD,General,42.6998,-84.6031,High,Black,3/17/2023 2:35
2814,Aspen PD,General,42.5829,-84.4533,High,Black,7/10/2023 0:58
5306,Aspen PD,Special Focus,42.7557,-84.7549,High,White,7/27/2023 17:07
2350,Aspen PD,General,42.6778,-84.4759,Low,White,6/3/2023 23:26
5603,Aspen PD,Training,42.5721,-84.8232,High,White,3/26/2023 11:34
5571,Aspen PD,Training,42.666,-84.3233,High,White,3/17/2023 11:27
3742,Aspen PD,General,42.973,-84.5427,High,White,9/23/2023 22:35
3944,Aspen PD,General,42.7237,-84.7396,Low,Black,10/13/2023 3:51
4034,Aspen PD,General,42.7325,-84.4737,High,Unknown,10/22/2023 23:12
1308,Aspen PD,General,42.7762,-84.67,High,White,2/21/2023 20:03
4180,Aspen PD,General,42.6597,-84.6832,High,White,10/31/2023 21:46
3559,Aspen PD,General,42.8013,-84.744,High,White,9/5/2023 13:29
4181,Aspen PD,General,42.7974,-84.3565,Low,White,11/3/2023 22:05
5121,Aspen PD,Other,42.6965,-84.5941,High,Black,5/18/2023 22:05
2863,Aspen PD,General,42.6681,-84.5102,Low,White,7/17/2023 16:03
4208,Aspen PD,General,42.7364,-84.4816,Low,White,11/4/2023 22:31
59,Aspen PD,Crime Reduction,42.73154346,-84.56952804,None,Black,2/3/2023 18:13
5025,Aspen PD,General,42.6688,-84.5374,High,Black,12/27/2023 8:21
4342,Aspen PD,General,42.6778,-84.4151,High,Black,11/14/2023 2:26
1816,Aspen PD,General,42.6779,-84.45,High,Black,4/19/2023 18:56
3576,Aspen PD,General,42.7819,-84.543,High,Black,9/10/2023 0:26
4025,Aspen PD,General,42.8011,-84.3425,Low,White,10/22/2023 19:04
3139,Aspen PD,General,42.8026,-84.5427,High,White,8/9/2023 22:38
1984,Aspen PD,General,42.7414,-84.6725,High,Black,5/6/2023 4:35
1115,Aspen PD,General,42.7011,-84.5054,High,Hispanic,1/29/2023 17:24
1013,Aspen PD,General,42.7744,-84.5422,High,White,1/20/2023 4:41
530,Aspen PD,Crime Reduction,42.678,-84.4857,High,Hispanic,8/1/2023 21:13
954,Aspen PD,General,42.7736,-84.6697,Low,Black,1/11/2023 19:44
1656,Aspen PD,General,42.7681,-84.5967,Low,Black,4/2/2023 23:53
3146,Aspen PD,General,42.6776,-84.419,High,Hispanic,8/9/2023 3:41
1782,Aspen PD,General,42.5524,-84.1919,High,White,4/13/2023 11:08
4787,Aspen PD,General,42.7687,-84.5668,High,White,12/5/2023 21:19
1479,Aspen PD,General,42.5527,-84.8013,High,White,3/14/2023 20:01
5595,Aspen PD,Training,42.6776,-84.4906,High,Hispanic,3/23/2023 1:06
929,Aspen PD,General,42.7225,-84.5259,High,Black,1/11/2023 23:44
536,Aspen PD,Crime Reduction,42.6828,-84.4596,High,White,8/1/2023 0:40
3362,Aspen PD,General,42.6663,-84.3318,High,White,8/28/2023 11:49
5168,Aspen PD,Special Focus,42.8037,-84.7526,Low,White,1/25/2023 19:30
943,Aspen PD,General,42.6538,-84.5431,High,Black,1/9/2023 1:14
1401,Aspen PD,General,42.678,-84.4187,High,Black,3/6/2023 0:03
3888,Aspen PD,General,42.626,-84.7297,High,Unknown,10/6/2023 18:32
1493,Aspen PD,General,42.9292,-84.5425,High,White,3/18/2023 18:25
3342,Aspen PD,General,42.8102,-84.5424,High,White,8/28/2023 14:47
3245,Aspen PD,General,42.6593,-84.1976,High,White,8/22/2023 17:08
4539,Aspen PD,General,42.6148,-84.8482,High,White,11/24/2023 9:24
5902,Aspen PD,Training,42.666,-84.3203,High,White,8/10/2023 21:36
1368,Aspen PD,General,42.6634,-84.5384,High,White,3/4/2023 3:35
4218,Aspen PD,General,43.002,-84.6609,High,White,11/5/2023 21:57
539,Aspen PD,Crime Reduction,42.7307,-84.466,High,Hispanic,7/29/2023 1:17
2074,Aspen PD,General,42.6404,-84.4855,High,White,5/12/2023 8:56
5607,Aspen PD,Training,42.8273,-84.5425,High,Black,3/26/2023 14:55
5442,Aspen PD,Training,42.5635,-84.8381,High,White,2/17/2023 7:38
5980,Aspen PD,Training,43.0008,-84.5053,High,White,12/8/2023 1:37
5519,Aspen PD,Training,42.6774,-84.4925,High,Unknown,3/2/2023 22:53
2084,Aspen PD,General,42.8145,-84.5804,Low,Black,5/15/2023 20:17
5531,Aspen PD,Training,42.6904,-84.5031,High,White,3/6/2023 21:45
571,Aspen PD,Crime Reduction,42.7222,-84.5453,High,Black,8/15/2023 20:41
2225,Aspen PD,General,42.559,-84.6224,Low,White,5/28/2023 11:40
3728,Aspen PD,General,42.8919,-84.5433,High,White,9/20/2023 12:29
5922,Aspen PD,Training,42.6082,-84.622,Low,White,8/31/2023 10:30
412,Aspen PD,Crime Reduction,42.6665,-84.5233,High,White,7/5/2023 20:00
795,Aspen PD,Crime Reduction,42.7633,-84.8179,Low,White,12/2/2023 17:52
5919,Aspen PD,Training,42.6632,-84.5399,Low,Black,8/25/2023 18:48
2584,Aspen PD,General,42.6551,-84.5232,High,White,6/29/2023 3:04
4439,Aspen PD,General,42.7836,-84.5413,High,White,11/20/2023 21:17
1673,Aspen PD,General,43.0014,-84.6287,High,White,4/3/2023 16:02
4442,Aspen PD,General,42.7752,-84.485,High,Black,11/21/2023 22:31
5605,Aspen PD,Training,42.7983,-84.6983,High,White,3/28/2023 14:17
3295,Aspen PD,General,42.7071,-84.6026,Low,White,8/25/2023 1:55
735,Aspen PD,Crime Reduction,42.671,-84.5808,High,Black,10/19/2023 22:08
4009,Aspen PD,General,42.6254,-84.7392,High,White,10/21/2023 1:28
2141,Aspen PD,General,42.7806,-84.5395,High,White,5/20/2023 0:05
1955,Aspen PD,General,42.7232,-84.4296,High,White,5/1/2023 20:09
5258,Aspen PD,Special Focus,42.6362,-84.7134,High,Black,6/13/2023 8:41
2697,Aspen PD,General,42.6761,-84.3909,Low,Unknown,7/2/2023 18:59
5816,Aspen PD,Training,42.7981,-84.7175,High,White,6/5/2023 2:51
4211,Aspen PD,General,42.7344,-84.5362,High,White,11/5/2023 2:20
5869,Aspen PD,Training,42.6616,-84.5906,Low,Unknown,7/10/2023 18:35
2877,Aspen PD,General,42.7748,-84.6067,High,White,7/16/2023 20:32
2976,Aspen PD,General,42.6824,-84.4974,High,White,7/27/2023 23:20
3960,Aspen PD,General,42.7718,-84.5432,High,White,10/15/2023 22:18
992,Aspen PD,General,42.6529,-84.5234,High,Black,1/17/2023 4:26
5392,Aspen PD,Training,42.6017,-84.6224,High,White,1/3/2023 12:29
280,Aspen PD,Crime Reduction,42.6217,-84.1948,High,White,5/29/2023 10:02
5990,Aspen PD,Training,42.7903,-84.6777,High,Black,12/18/2023 0:09
2913,Aspen PD,General,42.7845,-84.3839,High,Black,7/22/2023 22:07
626,Aspen PD,Crime Reduction,42.707,-84.5594,High,Black,8/18/2023 20:57
4748,Aspen PD,General,42.7412,-84.5992,High,White,12/2/2023 13:19
719,Aspen PD,Crime Reduction,42.69,-84.5457,High,Black,9/28/2023 18:36
5079,Aspen PD,General,42.6251,-84.632,High,White,12/29/2023 23:38
2748,Aspen PD,General,42.7783,-84.5428,High,White,7/5/2023 0:25
3239,Aspen PD,General,42.7882,-84.5424,High,White,8/20/2023 1:08
879,Aspen PD,Crime Reduction,42.6642,-84.5248,High,White,12/26/2023 20:03
5041,Aspen PD,General,42.6279,-84.6223,High,White,12/28/2023 3:13
586,Aspen PD,Crime Reduction,42.7429,-84.5157,Low,White,8/13/2023 1:47
5512,Aspen PD,Training,42.6505,-84.4758,High,White,3/1/2023 7:48
2850,Aspen PD,General,42.5756,-84.8186,High,White,7/15/2023 0:46
4488,Aspen PD,General,42.6704,-84.3599,High,Hispanic,11/25/2023 9:06
1584,Aspen PD,General,42.734,-84.4933,High,Black,3/26/2023 2:36
4337,Aspen PD,General,43.0015,-84.6501,High,White,11/16/2023 12:23
409,Aspen PD,Crime Reduction,42.6306,-84.4763,High,White,7/3/2023 19:11
848,Aspen PD,Crime Reduction,42.7196,-84.6508,High,White,12/9/2023 10:14
1972,Aspen PD,General,42.7337,-84.5372,High,White,5/2/2023 23:51
1685,Aspen PD,General,42.7812,-84.3971,High,Black,4/3/2023 23:41
3348,Aspen PD,General,42.6661,-84.5419,High,White,8/30/2023 4:42
4375,Aspen PD,General,42.6546,-84.5461,High,White,11/14/2023 19:00
1750,Aspen PD,General,42.572,-84.6223,High,White,4/9/2023 12:20
1351,Aspen PD,General,42.6106,-84.4733,High,White,2/28/2023 6:38
1675,Aspen PD,General,42.9894,-84.5347,High,White,3/31/2023 4:22
4632,Aspen PD,General,42.683,-84.6767,High,White,11/28/2023 5:47
1744,Aspen PD,General,42.6116,-84.6413,Low,White,4/7/2023 21:24
1291,Aspen PD,General,42.8049,-84.7602,High,White,2/22/2023 9:44
3411,Aspen PD,General,42.6769,-84.408,High,Black,9/4/2023 2:45
4542,Aspen PD,General,42.7689,-84.6002,High,Black,11/23/2023 21:49
2687,Aspen PD,General,42.6073,-84.4711,Low,Black,7/2/2023 2:31
3592,Aspen PD,General,42.678,-84.4169,High,Black,9/11/2023 3:13
270,Aspen PD,Crime Reduction,42.6979,-84.5625,High,White,5/27/2023 18:08
2208,Aspen PD,General,42.7408,-84.6541,High,Black,5/24/2023 19:37
290,Aspen PD,Crime Reduction,42.7281,-84.2232,High,White,5/28/2023 8:41
3498,Aspen PD,General,42.7827,-84.386,Low,White,9/2/2023 22:42
1856,Aspen PD,General,42.795,-84.5432,High,Black,4/22/2023 1:38
5931,Aspen PD,Training,42.7405,-84.7048,High,White,9/2/2023 9:32
5073,Aspen PD,General,42.6646,-84.2672,High,White,1/1/2023 10:53
5134,Aspen PD,Other,42.7035,-84.5678,High,Unknown,9/6/2023 20:34
234,Aspen PD,Crime Reduction,42.6814,-84.5378,High,White,4/30/2023 17:03
4742,Aspen PD,General,42.5526,-84.8261,High,White,12/2/2023 22:40
578,Aspen PD,Crime Reduction,42.7354,-84.545,High,Hispanic,8/14/2023 21:50
1952,Aspen PD,General,42.6435,-84.7052,High,White,4/28/2023 17:24
1464,Aspen PD,General,42.7412,-84.6427,Low,White,3/15/2023 23:25
4441,Aspen PD,General,42.7653,-84.5424,High,Black,11/21/2023 22:04
1323,Aspen PD,General,42.6779,-84.4329,Low,White,2/23/2023 20:51
630,Aspen PD,Crime Reduction,42.6821,-84.5924,High,Black,8/19/2023 20:13
1578,Aspen PD,General,42.684,-84.5232,High,White,3/26/2023 22:52
4552,Aspen PD,General,42.6834,-84.6641,High,Black,11/26/2023 11:29
3733,Aspen PD,General,42.5955,-84.7854,Low,White,9/23/2023 14:11
5034,Aspen PD,General,42.567,-84.768,High,White,12/29/2023 1:55
3859,Aspen PD,General,42.671,-84.6608,Low,White,10/4/2023 6:09
2445,Aspen PD,General,42.7278,-84.5592,High,Black,6/14/2023 3:56
3776,Aspen PD,General,42.5737,-84.8205,High,White,9/27/2023 21:04
1443,Aspen PD,General,42.8514,-84.5466,High,White,3/11/2023 14:32
5873,Aspen PD,Training,42.5096,-84.6331,High,White,7/12/2023 10:26
2729,Aspen PD,General,42.5487,-84.1916,High,White,7/2/2023 16:47
5705,Aspen PD,Training,42.6651,-84.6226,High,White,4/20/2023 8:22
1953,Aspen PD,General,42.5811,-84.8059,High,White,5/2/2023 19:23
1575,Aspen PD,General,42.7822,-84.5437,High,Black,3/27/2023 0:57
4966,Aspen PD,General,42.6775,-84.4095,High,Black,12/18/2023 21:02
282,Aspen PD,Crime Reduction,42.7708,-84.2256,High,White,5/31/2023 10:49
1207,Aspen PD,General,42.8373,-84.5427,High,White,2/12/2023 10:11
3243,Aspen PD,General,42.6786,-84.4965,High,White,8/19/2023 15:00
519,Aspen PD,Crime Reduction,42.688,-84.6669,High,White,7/26/2023 13:21
465,Aspen PD,Crime Reduction,42.6882,-84.2835,High,White,7/17/2023 22:09
4168,Aspen PD,General,42.5671,-84.8286,High,White,11/4/2023 15:12
2004,Aspen PD,General,42.5831,-84.1927,High,White,5/7/2023 14:55
1983,Aspen PD,General,42.7415,-84.6337,High,Black,5/2/2023 4:24
5162,Aspen PD,Special Focus,42.683,-84.5256,High,Hispanic,1/14/2023 21:33
1210,Aspen PD,General,42.7297,-84.6026,High,Black,2/9/2023 2:36
